avg,growth,spike,acceleration,weatherImpact,caseFactor,rule_score
0.9501138891004433,0.4698729997879578,0.5,1.0,0.8624597071915348,0.7681619451055914,0.8673807764173942
0.27227043092612735,0.5341420530735355,0.5,1.0,0.4029376559292696,0.9452030991184276,0.6695510279628345
0.6180962103245087,0.8128781526997334,0.0,0.0,0.4492085701207391,0.24685117854822158,0.36220462049550317
0.5464254714195065,0.4241439311030408,0.0,1.0,0.6823477130124425,0.45756922528532273,0.4347841804199407
0.8825631458365537,0.8248797619576235,1.0,0.0,0.8520273090626429,0.8222568792010457,0.8706429909868455
0.6055691824356053,0.3814100552529993,0.5,0.5,0.30514131045198434,0.2497373717006347,0.3806136554469426
0.7087600048834396,0.28706247781957084,1.0,0.5,0.47201205584256645,0.33147562736142455,0.4671674639823496
0.8079941372044904,0.03930264121246185,0.5,1.0,0.7133309649340027,0.8486996643986737,0.7182969308375976
0.3007585815600079,0.6623880151144526,0.5,1.0,0.8898068816746811,0.6697442652550937,0.7037541194651025
0.11112972343952496,0.4206833746383991,1.0,0.0,0.34902901460997754,0.7218364671672513,0.46777995558590524
0.3494829539993896,0.5326021106675302,1.0,0.0,0.8642221646774206,0.673669544969841,0.6091515393284097
0.8935183139064768,0.1067935748060247,0.5,0.0,0.38920386056882533,0.8129097758715925,0.5712562291046502
0.7756147845163784,0.3408021670769642,1.0,0.5,0.39278738656329293,0.15515108316155124,0.24527757296511765
0.5045485172739567,0.3225311744610633,0.0,1.0,0.44908359328903297,0.7313048000662815,0.5731666681396124
0.9356332641495078,0.7740707283270026,1.0,0.5,0.3018032930880407,0.23896289737663967,0.5828854275830512
0.20638426598011084,0.5673764459699917,1.0,0.5,0.7001650875540286,0.9346910518920217,0.6857141104203384
0.8426252462337556,0.10539500562633852,1.0,1.0,0.6097839834167205,0.01536018461699551,0.257274704216713
0.4691104914760451,0.14538468320823372,1.0,0.0,0.40681261496292365,0.4046969535312207,0.33652497783555635
0.7100973648103287,0.19043795967490107,0.5,1.0,0.6303506068780547,0.9504159413035729,0.7387569483103439
0.28308347226959285,0.03148224962961965,1.0,0.5,0.5936838655148919,0.06836457440275123,0.1563347622081289
0.4193927726922927,0.1288449147287879,1.0,0.5,0.3634457134090052,0.1893393376449244,0.18289659974390807
0.513130454486579,0.5743664923204229,0.0,0.5,0.39099356135532753,0.5965461782974977,0.5309393512211117
0.29580504236872185,0.20252252965332707,0.0,0.0,0.38344524296988497,0.3286121327125403,0.18257932197258364
0.4576835859829381,0.8447699315147942,0.0,1.0,0.496801862426961,0.5513734130135441,0.658452427518985
0.9310435334900524,0.6190916589751765,0.0,0.5,0.6028468311107569,0.9190728917157981,0.7531852362450451
0.30191269862891307,0.889538577580643,0.0,0.0,0.3290254763782138,0.3174121024184382,0.30700756657900774
0.23426704848387195,0.24135616948279348,0.5,0.0,0.3624857746685535,0.241531996156922,0.2176306002105748
0.4119405024622349,0.23152560693007618,0.0,0.5,0.6977883375578485,0.0016416325368140416,0.1306282850937349
0.930294450314414,0.8976108533145317,0.0,1.0,0.3234041738766237,0.08118055848647099,0.2808270310031655
0.2726937693109719,0.5835394509753247,0.0,0.0,0.8576552717533066,0.15929727721680365,0.13812719046232566
0.3408495039444132,0.43339655065124616,0.0,0.5,0.7429416178409978,0.7910667648351077,0.5181115035972568
0.5438962942488078,0.8644986239926212,0.5,0.5,0.6415691211409922,0.5282425386665086,0.6990989641201987
0.4163536893383849,0.9691347823881046,1.0,0.5,0.5783273222237204,0.9972982323204829,0.8494821810850102
0.9218852506740024,0.7333911371514678,0.5,0.0,0.6991423163185223,0.6587978368093598,0.7365871584837917
0.902460017965918,0.4650378968657677,0.5,1.0,0.8073117666107059,0.8125573982618387,0.8552401359196556
0.3120445451201263,0.6088398310201001,0.5,0.0,0.6477916071934599,0.6069560051593593,0.5069936830422808
0.2973506605882382,0.5991097160770167,1.0,0.0,0.752341218623378,0.3419992863261353,0.39946245474246783
0.43125902263627025,0.9347383549464502,1.0,0.5,0.5126537099939569,0.8476251258422803,0.8088526916953453
0.40183158685593345,0.5454342074386302,0.0,1.0,0.8338184185776019,0.950465142561151,0.680382898286428
0.9906164581624578,0.7347971813939459,0.5,0.0,0.5976364406904697,0.6908690034181603,0.7538216775499028
0.6058607641234978,0.8083742344511446,0.5,0.0,0.3197256895325593,0.24237651771527535,0.4044747452596099
0.9464605178619139,0.3770073348280826,0.5,0.0,0.4070072707776382,0.5432984146742903,0.6025503990782166
0.4802370281905054,0.6989316584480045,1.0,1.0,0.31244470049726997,0.2048263419542281,0.518260321132294
0.3637585707229767,0.18774615613617351,0.5,1.0,0.44782479676545106,0.8011084219797202,0.5860682743234256
0.6951240338624625,0.177583388705414,0.5,0.5,0.49641646916686677,0.442531614772922,0.40581077040477254
0.7998472639246386,0.19513709719880046,0.0,0.5,0.4964452360277778,0.9457542355237074,0.602533824184611
0.6502724765033908,0.6449437687103499,1.0,1.0,0.6283086710603023,0.3184085400980099,0.5871226951906777
0.4838681462200075,0.7462375921246168,1.0,0.5,0.7350573702349115,0.3652601396787942,0.5274582051423048
0.1577300946553166,0.07774132868026318,0.5,0.0,0.5006884558478537,0.1331950672451746,0.08738488784019244
0.18427362697188734,0.385113182764103,0.5,0.0,0.7696385290517066,0.49764502900621577,0.30228993186675435
0.25374331282006335,0.9630552640354495,0.5,1.0,0.4251120762654045,0.6234543103130822,0.7090888795440382
0.8912302345553889,0.9476747958808025,0.0,0.0,0.5159713202483251,0.9750434726302825,0.7508935958877063
0.24074809795048505,0.4175475483285045,0.5,1.0,0.7017707372425184,0.45344399935538393,0.42185789254695016
0.12408972428892408,0.5575823336335993,0.0,1.0,0.6372577117007778,0.042242335814505316,0.15951869561122237
0.5500906554347297,0.3466645678598884,0.5,0.0,0.7571093489270284,0.5601318199389557,0.514430637475885
0.9718981769084156,0.45727021539595614,1.0,0.0,0.7606784580440892,0.8322800505433158,0.7984108628345858
0.242504676778349,0.2994836429836828,0.5,0.0,0.3079659741193237,0.5823406051487584,0.3698870322211094
0.14783583674247913,0.09726835374203047,0.0,0.0,0.4645854041413587,0.031019008511082635,0.04853207262984151
0.9138380405518727,0.0921205647641764,1.0,0.0,0.7589896036347303,0.49486997116865217,0.466540880965357
0.45549124119217066,0.8193550738208822,0.5,0.0,0.8967890618187702,0.27320643481785745,0.4206047504687402
0.41973985302944883,0.826150866974324,0.0,0.0,0.39471147222529634,0.2672520596814242,0.3190359238584226
0.4341582758772151,0.9460546127878978,0.5,1.0,0.4921454335436638,0.006198063425151834,0.25688611679981427
0.5322062065764626,0.14426683338225732,0.5,1.0,0.42730203525341065,0.3094820073374802,0.3940163814835051
0.17281039977714827,0.7031318107827108,0.0,0.5,0.4299795518616275,0.05438810737456279,0.142600659715959
0.8184901019930326,0.46630992030593554,0.5,0.0,0.43976990332250276,0.5872395184418275,0.5985494046950094
0.8514306583748669,0.0540464584530056,0.0,1.0,0.5963583273247066,0.7063196491155627,0.6198405746812947
0.1905772634777479,0.9452391899352252,0.5,0.0,0.43359677352114506,0.925018104635635,0.5968462748063721
0.11374345944704782,0.8627107505208264,0.0,0.0,0.4057451590305476,0.113646737425948,0.12524183554102614
0.440063743156216,0.11486369906175709,0.0,0.0,0.49827742048593954,0.8676213394120303,0.3840870576433041
0.8812561674962077,0.06834091059719427,1.0,0.0,0.5161119519302455,0.9655316473880021,0.676179602568786
0.1377905609277867,0.6561368958144191,0.0,0.0,0.3494802742223727,0.8892376662175351,0.4181669528976851
0.9850352924235415,0.2540783830243911,0.0,0.5,0.3069665614750417,0.7767110068603704,0.6200690410027385
0.25454269970165516,0.7176740711404205,0.5,1.0,0.7837946544353187,0.6942756829448884,0.6980159297281112
0.8165091033403042,0.7705818452196925,1.0,1.0,0.8973932085718956,0.05090710510379093,0.3350075736739848
0.36119413862102734,0.9080357900854441,0.0,0.0,0.8533662759673273,0.3034273583233872,0.36104196627680957
0.7080594578664883,0.9849454275615208,0.5,1.0,0.8114294684821004,0.05388438604206569,0.31022960732277993
0.6964411094588044,0.33761849870644356,0.5,0.5,0.6336942756101447,0.2956368938647166,0.42437532288615754
0.262759862842602,0.9866648625932725,0.0,0.0,0.5050887292724219,0.18453519310506405,0.1651640344197415
0.35560053277512227,0.8075176308516767,0.0,0.0,0.7399475442787158,0.9806270372033101,0.5786797294139896
0.9627343261249994,0.28210961771918486,0.5,1.0,0.4774338512899744,0.36070436685214635,0.528173970575042
0.5396377895254794,0.2566575312387013,1.0,0.0,0.6340999244000226,0.8481317653335908,0.6090920651740396
0.22993400500109465,0.5794141876971537,0.5,0.0,0.5891535693001486,0.06183066226233769,0.1440460951228397
0.7547273152362479,0.07573088544726003,0.0,1.0,0.5991496907927394,0.1004275558505936,0.19014055847283282
0.4204697897561037,0.6078220741180391,0.5,0.5,0.34870701938984683,0.6650162783365826,0.5959704130626421
0.5675703546592602,0.7418836960480365,0.0,1.0,0.4174286588206251,0.7653913568482477,0.7005631676614993
0.7923799564131665,0.01803494070221945,1.0,0.0,0.6503840884740133,0.8058985233847719,0.6184408356238605
0.5004576531523839,0.5160955696838778,0.0,1.0,0.6666710116326313,0.3636440883178276,0.4264178303951349
0.9338716398568842,0.4359475869479308,0.0,0.5,0.6410605620939971,0.04896319023611795,0.21521883318026847
0.594182132054145,0.8952316759799329,0.5,1.0,0.6648822273003396,0.7144703702930244,0.8364448553998656
0.7807926125934292,0.4101078253877414,0.5,1.0,0.7307861805028746,0.18885969298200866,0.26904611870866135
0.2729298356025367,0.18778123398758007,0.5,1.0,0.6596334803803081,0.5175513348602243,0.5232978741877317
0.3461996546447426,0.5304573423202341,1.0,1.0,0.6408033298522213,0.3909353205886438,0.5090562218073241
0.6337192139245333,0.7097256510448989,1.0,0.0,0.6540886652761998,0.4944200989137718,0.5113800474367193
0.3206750720984214,0.05755501055307699,1.0,0.0,0.7700655501684526,0.8357297268000503,0.504743774644651
0.6988570130157911,0.03530239633886911,0.0,0.5,0.6180565961046465,0.21935928303214403,0.29937016440476105
0.1360479870840999,0.5336419340587978,1.0,1.0,0.46056140590119404,0.5160462289579248,0.6234902660216337
0.7325470329366767,0.4640557328310376,0.0,1.0,0.41622690079922686,0.6948505742397995,0.666370848016645
0.6960969549903713,0.06781887343508752,0.5,0.5,0.5151164740000758,0.16927914272950684,0.18446051232071692
0.48611962925457275,0.5626769954398966,1.0,1.0,0.5335271342856405,0.5766496894920159,0.7551877889633132
0.48786822548148523,0.4843051169807473,0.5,0.0,0.8000911780833437,0.919604474417608,0.6063667595814883
0.9911835997832333,0.704445051367212,0.5,0.5,0.8302918319243788,0.25196676857948874,0.5676666597638315
0.863775665375338,0.785262807297413,0.5,0.5,0.839614618310337,0.9931945654288651,0.8880487763537614
0.2058395477398825,0.7815849318172126,1.0,0.0,0.43380011896378656,0.029938195912705967,0.1826062993420751
0.9803211473926214,0.22759736555744092,0.0,0.0,0.4794934100309701,0.721629746000176,0.5432709758102789
0.501817339979351,0.3700685205113161,1.0,1.0,0.8420888148279331,0.2679727529088277,0.5106493231396448
0.6517818157348823,0.6465621482893024,0.5,0.0,0.5278396304019519,0.5467875776552125,0.5943165603640279
0.8581175920677674,0.7074172199240029,1.0,1.0,0.42241108896980323,0.5544681127427722,0.8874243140468656
0.1034593451045735,0.34384666544578335,0.0,0.5,0.442308279294801,0.8130248054408834,0.3988352589104747
0.7870116276143525,0.46201407491183244,0.5,0.5,0.31698430100881236,0.6715125223116278,0.6676079415754708
0.15392145502248802,0.6854536410785546,0.5,0.0,0.7813351940146274,0.8434605635240785,0.5393654788826635
0.25998306407734484,0.06136504958242972,0.0,1.0,0.6779013285354784,0.7444227594175916,0.46001086635587707
0.5016128050838187,0.6780539251799528,0.0,1.0,0.31885376455972686,0.5026387899192394,0.6024104572599543
0.18683972325679632,0.486271875929301,0.5,0.0,0.47928147148041117,0.6501217508021692,0.4305723832678391
0.2610801111038061,0.30717260676458036,0.0,0.5,0.707090056480774,0.9372992216667692,0.48828603500371814
0.5516711672929437,0.28295419618346107,0.5,0.0,0.5192582942845374,0.49958396163225116,0.34731189074148927
0.7007120987391668,0.854127344871618,0.0,0.0,0.3261137358699463,0.32152842638744183,0.39049689352810313
0.6824232379919074,0.8977002464885303,1.0,0.0,0.49217930568504553,0.5489906516102935,0.738168093910268
0.5964829674665316,0.01896305516102592,1.0,0.0,0.6203421157247833,0.678708089294383,0.531461483461571
0.4853989973270846,0.38021940676330257,0.5,0.0,0.5995494421073413,0.27537581278396084,0.323028493242358
0.9264170855369184,0.39784146037334145,0.0,0.0,0.6256491813025211,0.603223223871452,0.5605950536589533
0.4865083638800862,0.6733081063514632,0.0,1.0,0.6065481948761778,0.9976252608455956,0.7244594074086286
0.9304452836418176,0.26169019896536216,0.0,0.5,0.343279637477249,0.3218828323009473,0.3886954987813501
0.8815018824615116,0.23706081235189813,0.0,1.0,0.4714663629583989,0.6865422117004121,0.6581708464623504
0.7783711815077116,0.30707820800118046,0.5,1.0,0.7172938716913014,0.6294796152821422,0.7329062166781671
0.6277014459182492,0.3514878550676458,0.0,0.5,0.6050669877413314,0.19084323753899513,0.17994309752972737
0.5426681747586027,0.12193224304690886,0.0,0.0,0.774251352766002,0.9975380248944362,0.4702162534447955
0.5577502708181343,0.009901790201182092,0.5,1.0,0.42371555125875526,0.17698835290653014,0.18902790180116696
0.998216272501226,0.13309674547128725,0.0,1.0,0.5158474370259124,0.017327091132599337,0.2151156920189203
0.942709773638604,0.4038872358299934,0.0,0.0,0.6172791126120615,0.6197225421028048,0.5694571607308466
0.8567842027139444,0.3416576261965001,1.0,1.0,0.3503383788499591,0.3324284654619397,0.5579768987555191
0.18297770599582835,0.7190121657604301,0.5,0.0,0.5279281194350465,0.9973051338738748,0.5619001919571357
0.730748458012621,0.9643258871422555,1.0,0.0,0.7016562977411333,0.05411909909851598,0.2765181835132667
0.4090032668484075,0.4459218464785113,0.0,0.0,0.7774416063565991,0.6589001281264925,0.4437056279351085
0.46757579011879435,0.8331769677201971,0.5,0.0,0.6504610437860509,0.9467415647597197,0.6779613962962365
0.7902787429697995,0.6019401997918027,0.5,1.0,0.5438592390057133,0.6012777686451795,0.7872101504684977
0.53555689371549,0.9965651552174549,0.0,0.5,0.41382886750316017,0.2807793889929563,0.43676034110093853
0.9422260916954036,0.2262041653192718,0.0,0.0,0.7437635101530125,0.369125716289341,0.36556527233370634
0.13124664149056783,0.4343751741159947,0.5,0.5,0.43925517026168437,0.03230031403399336,0.13934134632365444
0.9652189773919606,0.8148062134765947,0.0,0.0,0.4394272977662103,0.6389284780550025,0.6649956719743584
0.4266158569048255,0.34806818393889694,1.0,0.5,0.6951001279659563,0.20270807979026473,0.4125400738581153
0.8395305703389434,0.9542124973530928,0.0,0.5,0.6765708618745991,0.13767244398235667,0.264241548169555
0.21707467911284994,0.2240305241638706,0.0,0.0,0.537193231007802,0.3985651424578017,0.1909217897753724
0.2786439832498466,0.992831989748678,0.5,1.0,0.6558992520567974,0.5156287461438127,0.7255168668465658
0.372326684210492,0.5762520022613543,0.0,0.0,0.5939813447243214,0.36130900664114274,0.2905657062218602
0.7997263728350598,0.993829436634858,0.0,0.5,0.44370954266502816,0.3619773396478755,0.5101062699039827
0.6481120472353775,0.9982867289757263,1.0,0.0,0.7554303669789066,0.1424937502332273,0.27921883326363245
0.21068663130495613,0.25065253310355795,0.0,0.0,0.6549330207375132,0.38228685109870886,0.2008648462206521
0.13674582012297395,0.28612863559345314,0.0,1.0,0.3298762871420357,0.46866349384813555,0.2919571743143146
0.2039216734101556,0.4083261573165532,1.0,1.0,0.3403717380950741,0.7623157207252842,0.6497583593067493
0.8850420868435299,0.6043213714526152,0.5,0.0,0.5199886542717573,0.8143899516614237,0.7064698246756732
0.12243352644890455,0.6054754354782326,0.0,0.5,0.32491025732896345,0.572358035103596,0.4100615495578451
0.16895759134064667,0.5198109758786191,0.5,0.0,0.5550833049146474,0.7181334957755742,0.45477505101842836
0.18295898989927506,0.3459223853705531,0.0,0.5,0.6883397712007591,0.4994124645767736,0.28881357251088857
0.5231576821128948,0.843227406982988,0.5,0.0,0.5989193522168115,0.016718332091814836,0.20239590320786383
0.9351939091427319,0.8993362663861691,0.5,0.0,0.7456351465246658,0.3063548102020711,0.537170037024182
0.22885127413473802,0.26793525810195473,1.0,0.0,0.616836397561051,0.7674583102764163,0.5008144985772985
0.6925778259436158,0.11221936749255712,1.0,1.0,0.703760913881797,0.17739667457372787,0.2566734463836597
0.48509865380942674,0.9028439592753584,0.0,1.0,0.5950044457398871,0.4981480151276064,0.5102779751708832
0.3700014886532388,0.8081646441765923,0.5,0.0,0.45565218431444765,0.252189410769185,0.3630335311690511
0.21541049117849576,0.5058549110797654,1.0,1.0,0.34271241183317175,0.004983375027511006,0.2105419165249238
0.8064225955843044,0.051089571247474375,0.0,1.0,0.5655504239127583,0.7583082701689963,0.6129158679122351
0.9641628064261888,0.2159833948663309,0.5,1.0,0.4542015777489675,0.5766561114307768,0.7289960707054913
0.52792433217358,0.06645557089754928,1.0,0.0,0.6560121392964666,0.48044821136108296,0.3650115364337435
0.7464001649886255,0.10896337138455481,1.0,0.0,0.8821863700587418,0.505049162243878,0.5903893617973761
0.4189087127066706,0.44172785035679873,0.0,0.0,0.7487731429948001,0.14316649512184298,0.13584607589001982
0.5158420219470631,0.8564818647968887,1.0,1.0,0.7061587712537352,0.4904866457453345,0.6281897092933362
0.873069947095206,0.4846794108722705,0.0,0.0,0.3922444748280021,0.7546707832669526,0.5732494409828202
0.8693948573457394,0.47020492401622915,0.0,0.5,0.549425447043141,0.8906475618955573,0.6864417452912046
0.9965346017614405,0.3886385389290208,0.5,0.5,0.728234875589675,0.7744960700154869,0.7738427168227523
0.278890700488506,0.04129714480755409,0.5,1.0,0.37999815815586846,0.6187488236435904,0.48074107689274526
0.7646886505337772,0.26526790500950304,0.0,0.5,0.8788172930223466,0.46474862260864314,0.41366626892735414
0.5343938561110118,0.38920015397483676,0.5,0.5,0.3951011965422878,0.061840092962330284,0.18379853342948305
0.9592140157129823,0.5616158870652852,0.0,0.5,0.4758658758175066,0.49232243973411605,0.48691443900659237
0.4657321022311999,0.259845064824172,1.0,0.5,0.6274044823709088,0.40052865703235196,0.4293953073892232
0.9258942075689451,0.47379697582556435,1.0,1.0,0.6693547809029257,0.33972650124786086,0.6233237134252045
0.2370697939707952,0.41189207557306795,0.0,1.0,0.5571890177521941,0.4574770809526907,0.3534812062876973
0.4376899776547303,0.9645821801636676,0.5,0.5,0.8026341222558029,0.9756780011179117,0.7978515507864986
0.9614185234780568,0.678566591057097,0.0,1.0,0.3720896459852293,0.7767170299767872,0.8006195754015718
0.7131683905811671,0.9088906434082749,0.0,0.0,0.8960904508615919,0.3966069385377209,0.4575777081150917
0.7902007644914794,0.5233533160006634,1.0,0.0,0.39091067262853785,0.40482973391575094,0.47846667929521014
0.6854176929842458,0.16160170190599044,1.0,0.5,0.6070308075435894,0.6891689621005637,0.669562606546243
0.48729764910414886,0.09744523668271032,1.0,0.5,0.6916770092368129,0.366411734171357,0.4035004887449062
0.15419488002898732,0.679444475717615,1.0,1.0,0.4822070992511088,0.3362496064503183,0.4736926606149559
0.7367301702478432,0.9040540062606802,1.0,0.5,0.6137516785619621,0.787076721796643,0.8908230648550478
0.6737087163757134,0.09809085056686306,1.0,0.5,0.5004526075957426,0.18149475895163936,0.21519181604173276
0.9738601166731898,0.20485617547194424,0.0,1.0,0.34579933481683206,0.3715345134488678,0.4516941862810498
0.4741694399668638,0.682260320850835,0.5,0.0,0.7154813777393001,0.7388104940607053,0.6071261487888389
0.9422965433370561,0.9023150204436657,0.5,1.0,0.6251234065526954,0.8533139899180896,0.9664428567509208
0.8092993317784255,0.12205829862453976,0.5,0.0,0.6406794719289417,0.4539095705959758,0.37736567662631393
0.12828193935710844,0.9678319941771936,1.0,0.0,0.4493589469064546,0.6204428656540956,0.5994670481728955
0.8583628634946654,0.5301520267998904,0.5,1.0,0.7287191913815012,0.15539849571121578,0.2875993936115062
0.9508848658222762,0.8792430579048777,0.5,0.5,0.4375576751028537,0.3829102332192217,0.581560528782774
0.44163398897944295,0.9452475562573543,0.0,0.5,0.8618536341785952,0.8824124754722773,0.7064699442704865
0.3602547936683703,0.592021960677344,0.5,0.0,0.7078231682923752,0.6835650030047448,0.5385772457000335
0.9911337024170882,0.8646492207495566,1.0,0.0,0.48217294322458615,0.6950811167892279,0.8507359335928198
0.103053446949173,0.15209895793724493,0.0,0.0,0.8560039450893966,0.22446587142316599,0.149575756771977
0.3498544991753125,0.34768568035768377,0.0,0.0,0.5449054142069584,0.04994780868152393,0.10254314919960615
0.8231363885937619,0.7370797547498488,1.0,1.0,0.7651262424225891,0.15865574392926796,0.3357818513174813
0.6663935683049379,0.7833370017646389,0.0,0.0,0.35044755613577866,0.7150637820028104,0.5738098329467811
0.23110314498478066,0.8160242491509566,0.5,0.5,0.511382050233283,0.4063854580489219,0.4168142268122145
0.7288168673407727,0.9617598463207994,0.5,0.5,0.6080425460065624,0.9270055760225031,0.8552903915875885
0.46420250345842806,0.28124937176256193,1.0,1.0,0.8785605667404079,0.6136954691320069,0.720168244478611
0.4377971969795106,0.2664221744500105,0.5,0.5,0.6897089894958869,0.44406856726125477,0.37929698633114656
0.6197974887242234,0.8877592586522985,0.5,0.5,0.8344548913903387,0.28051841667466326,0.5230711753157311
0.4771864072362991,0.6853320652331439,1.0,1.0,0.3015985218447629,0.03505919977025007,0.2606642522470808
0.47815772518500466,0.651010958084191,1.0,1.0,0.6518868698114064,0.1995459639290167,0.28451917473739724
0.6810554417882962,0.4914032785769106,0.5,1.0,0.36583729602828835,0.638051563688139,0.7163614945211731
0.17628038887197456,0.7430889563683867,0.0,0.5,0.7557855189455991,0.17889986175183414,0.17000595199944635
0.12795826232389992,0.06271220328546045,0.5,1.0,0.4223857851153145,0.3334070193774137,0.2909891339291619
0.8785398547452578,0.3774667839536756,0.5,0.5,0.4626008974986057,0.013194848133804338,0.2227310847154471
0.9687835709273745,0.5210474085284759,0.0,0.0,0.6540402367860627,0.4253276584680926,0.4285248590869172
0.5114710071447596,0.03172167518162783,0.5,1.0,0.5216534660348369,0.5882204226602391,0.5561811520743664
0.9892772380729427,0.1702085546624763,0.5,0.5,0.8166484097032021,0.6072771362910108,0.6924555783160242
0.11431958909709389,0.4187832952655758,0.0,0.0,0.44241188631800643,0.5488958136831812,0.293012051913959
0.5341414681977833,0.7161011442962709,0.5,0.5,0.4682973467513789,0.14102233897997973,0.22572077160181464
0.940596491651475,0.16876604629603797,0.5,1.0,0.41826792976835386,0.5368421764008307,0.6985656873264534
0.12211673989645341,0.0507104329240341,0.0,1.0,0.7537604110123433,0.016494242485204924,0.11119500791928796
0.7841085471749439,0.955115870522795,0.0,0.5,0.652671531409659,0.38279958360419986,0.5181289512337408
0.8866708612684048,0.5986026827726193,1.0,0.0,0.34005886962360116,0.27271598362188,0.49065075957030924
0.2235236073288263,0.18551344160559513,0.5,0.0,0.615494799616392,0.2054638566892858,0.21830827042465728
0.15534250984212547,0.6927436763669843,0.5,0.0,0.3762376610325457,0.4629654655224613,0.3187541484390979
0.3977801941114314,0.08397005580409922,1.0,1.0,0.5631693978335243,0.6084256068805518,0.6183286333439171
0.198335384237446,0.3237615888381411,1.0,1.0,0.6810787679551455,0.20142860931776063,0.41162595835487675
0.9515020516986278,0.04941603771386616,0.5,1.0,0.4009548434846542,0.949050021050043,0.7527101134965288
0.7600521792677283,0.2520218970725838,0.0,1.0,0.5342625097301295,0.14774124492424578,0.20959825120253062
0.7498986603633561,0.9750627668921701,0.0,0.0,0.4576452024562323,0.5171355390522338,0.6179269178881194
0.7625831556151595,0.6029409806518173,0.0,0.0,0.6434302475349278,0.5777994223786419,0.5594131010767234
0.24123896838679337,0.38197990634860457,1.0,0.0,0.3477443922554818,0.7822023346642183,0.509081573261581
0.36455028168078796,0.2739038831378663,0.0,0.5,0.36960601912184443,0.35307472255428696,0.27031245128380865
0.7654725716412796,0.4312639763331957,0.0,0.0,0.8447876082367103,0.1843023632408749,0.18351879961901152
0.7072439842605828,0.6425849777801224,0.5,0.0,0.5239318521797579,0.9997142895580445,0.7001554828527901
0.7679577608123971,0.24266062820236678,0.0,1.0,0.8016981808905401,0.14151314962781947,0.2198099733235715
0.2533892819206788,0.2938672737081416,1.0,0.5,0.46940304394561877,0.9925194106470332,0.6199277895272075
0.3016493501781118,0.7413405119502139,0.5,0.5,0.7184180185633464,0.48134057365402483,0.44545488722109494
0.8679622808815939,0.931257371859399,1.0,1.0,0.6352242449833043,0.789025643787149,1.0
0.9267470743801107,0.13951488774717435,0.0,1.0,0.8732583632846376,0.5828357075575052,0.6667958220907917
0.45143790506008796,0.7325023031811684,0.0,1.0,0.6905403526198269,0.20219817596579104,0.4335379633263446
0.9872880555691858,0.8661226786886066,0.0,0.0,0.4256550321810705,0.4655180843233744,0.4862896548192669
0.5820984440250655,0.6727565168834653,0.0,1.0,0.4986900728800745,0.5878365953371111,0.6602549887838157
0.12760456211123394,0.4152021873926175,0.5,0.5,0.3903433069688991,0.24735613434006776,0.28544060478482103
0.379836803724653,0.814879462330143,0.5,1.0,0.7584564639737051,0.9853517156009342,0.8155868962174889
0.9697289107538835,0.14222851277871484,0.0,1.0,0.5046526097259687,0.025183365327006157,0.21279109418353676
0.4802504242183294,0.28785066165254714,0.5,1.0,0.3571643406962624,0.8864326648782492,0.6540407597239116
0.16714530363483432,0.6232606153570681,1.0,0.0,0.49905029825957914,0.38891610322513437,0.3627352465505266
0.104235062560816,0.9915007874206757,0.0,0.0,0.5242914008493469,0.8129775542928719,0.4941703665669228
0.8462216384090667,0.8455688074453719,0.0,0.0,0.8559884304318282,0.3002156564544284,0.4581755007885986
0.5805461829884275,0.8761943342798659,0.5,0.5,0.5405266826797857,0.46398873969496857,0.5175471410051002
0.8270082993953763,0.5327974685612782,0.0,1.0,0.8063958900942145,0.4193462963662933,0.5218580289312095
0.1383556006182962,0.3890530458474981,1.0,0.5,0.8146199639010321,0.04459230848023388,0.18166015989340534
0.30078894153145697,0.5884335218967114,0.5,0.5,0.765932363431695,0.20951394957274339,0.3793808168934998
0.7001413072817155,0.8435364789330991,0.0,0.0,0.8152987675605134,0.018204699994485152,0.20243893146909514
0.31312482377763434,0.7482244465817368,0.0,0.5,0.5196495908070764,0.5893747334777762,0.5258334645549874
0.8965132161081504,0.6145914402018475,1.0,0.5,0.4903594099770996,0.09965277430084585,0.28662732829631443
0.8512602112647132,0.6880513214115559,1.0,0.0,0.7670123148892996,0.7307216818663698,0.8002364615945068
0.7803921078772473,0.8874423417123213,0.0,1.0,0.483222466372935,0.45623458672164174,0.5591605363296572
0.8587030213192611,0.8222672230345374,0.5,0.5,0.6064940751523515,0.8901233152687765,0.8518517827234031
0.8929231450377496,0.451820597670756,1.0,0.0,0.8608624432470298,0.1453540324387158,0.258395657496584
0.7680261515390314,0.6227554869230996,0.5,1.0,0.32825519436464035,0.2806208795686276,0.5250348094070054
0.305698833150268,0.718255462570291,1.0,0.0,0.5400213343203891,0.9095844375868815,0.6571925365370684
0.8592893291093437,0.8457525968559901,0.0,1.0,0.8206537549590205,0.9795961859712766,0.8972095606369581
0.9454242156903025,0.22739364847584553,0.5,0.0,0.641729052416555,0.6596790522045518,0.6115843925086181
0.2585278789827419,0.18060724899910252,1.0,1.0,0.6304624928228123,0.6086733660242589,0.6074910984317312
0.8670035486280326,0.935483300639088,0.0,1.0,0.6565418421153064,0.034311671589629444,0.28659536331105534
0.49231082035756735,0.323908126101603,1.0,0.0,0.7456410484817858,0.3409279363210047,0.39106497730878786
0.44721701553020565,0.18430224165022913,1.0,0.5,0.5975919033899932,0.9700124357088038,0.6590023425523791
